gem15,foot,lightless,10,0.000000,0.000000
gem15,foot,lightswitch,10,0.500000,0.707107
gem15,foot,lingual,10,0.000000,0.000000
gem15,foot,lipid,10,0.000000,0.000000
gem15,foot,liver,10,0.000000,0.000000
gem15,foot,logrolling,10,2.300000,1.251666
gem15,foot,looping,10,0.400000,0.516398
gem15,foot,loosely,10,0.000000,0.000000
gem15,foot,looseness,10,0.500000,0.527046
gem15,foot,lustrously,10,0.000000,0.000000
gem15,foot,makeover,10,0.300000,0.483046
gem15,foot,manly,10,0.100000,0.316228
gem15,foot,marbling,10,0.100000,0.316228
gem15,foot,married,10,0.000000,0.000000
gem15,foot,may,10,0.000000,0.000000
gem15,foot,meal,10,0.400000,0.516398
gem15,foot,megawatt,10,0.100000,0.316228
gem15,foot,microcomputer,10,1.100000,1.100505
gem15,foot,midterm,10,0.100000,0.316228
gem15,foot,mirth,10,0.000000,0.000000
gem15,foot,misappropriate,10,0.100000,0.316228
gem15,foot,mischaracterize,10,0.100000,0.316228
gem15,foot,moneymaker,10,0.300000,0.483046
gem15,foot,monocle,10,0.000000,0.000000
gem15,foot,move on,10,1.600000,0.843274
gem15,foot,mull over,10,0.000000,0.000000
gem15,foot,multispecies,10,0.000000,0.000000
gem15,foot,nationalism,10,0.100000,0.316228
gem15,foot,nearsightedness,10,0.100000,0.316228
gem15,foot,needs,10,0.100000,0.316228
gem15,foot,newsmonger,10,0.000000,0.000000
gem15,foot,noncurrent,10,0.100000,0.316228
gem15,foot,nonproductively,10,0.100000,0.316228
gem15,foot,nonresistant,10,0.200000,0.421637
gem15,foot,nonsocial,10,0.100000,0.316228
gem15,foot,nosepiece,10,0.100000,0.316228
gem15,foot,noun,10,0.000000,0.000000
gem15,foot,old fashioned,10,0.100000,0.316228
gem15,foot,oscillate,10,0.200000,0.421637
gem15,foot,ought,10,0.000000,0.000000
gem15,foot,outpour,10,0.100000,0.316228
gem15,foot,outrun,10,2.700000,1.251666
gem15,foot,outtake,10,0.200000,0.421637
gem15,foot,papyrus,10,0.200000,0.421637
gem15,foot,partygoer,10,1.100000,0.737865
gem15,foot,passenger ship,10,0.700000,0.674949
gem15,foot,patio,10,0.600000,0.699206
gem15,foot,peewee,10,0.100000,0.316228
gem15,foot,perceptibly,10,0.000000,0.000000
gem15,foot,perilously,10,0.700000,1.059350
gem15,foot,persistent,10,0.000000,0.000000
gem15,foot,pessimism,10,0.000000,0.000000
gem15,foot,placenta,10,0.000000,0.000000
gem15,foot,politician,10,0.100000,0.316228
gem15,foot,postmodernist,10,0.000000,0.000000
gem15,foot,precarious,10,0.100000,0.316228
gem15,foot,precollege,10,0.100000,0.316228
gem15,foot,predator,10,0.900000,0.737865
gem15,foot,premarital,10,0.000000,0.000000
gem15,foot,prime,10,0.100000,0.316228
gem15,foot,primitive,10,0.200000,0.421637
gem15,foot,probation officer,10,0.500000,0.527046
gem15,foot,prohibit,10,0.000000,0.000000
gem15,foot,prop up,10,1.300000,0.483046
gem15,foot,protestor,10,0.800000,0.632456
gem15,foot,prudishness,10,0.100000,0.316228
gem15,foot,psycho,10,0.100000,0.316228
gem15,foot,quill,10,0.200000,0.632456
gem15,foot,rebuild,10,1.300000,0.823273
gem15,foot,reconnect,10,0.500000,0.527046
gem15,foot,reeducation,10,0.200000,0.421637
gem15,foot,regenerate,10,0.200000,0.421637
gem15,foot,regression,10,0.000000,0.000000
gem15,foot,reinitiate,10,0.200000,0.421637
gem15,foot,residual,10,0.000000,0.000000
gem15,foot,reviving,10,0.300000,0.483046
gem15,foot,reward,10,0.000000,0.000000
gem15,foot,rewash,10,0.900000,0.994429
gem15,foot,rhino,10,0.000000,0.000000
gem15,foot,ringing,10,0.000000,0.000000
gem15,foot,ripen,10,0.000000,0.000000
gem15,foot,roaming,10,1.800000,1.135292
gem15,foot,rockstar,10,1.100000,0.994429
gem15,foot,sacredness,10,0.000000,0.000000
gem15,foot,sadly,10,0.200000,0.632456
gem15,foot,safflower,10,0.000000,0.000000
gem15,foot,salting,10,0.300000,0.483046
gem15,foot,sandblaster,10,1.000000,0.942809
gem15,foot,scapegoat,10,0.200000,0.421637
gem15,foot,scrupulously,10,0.000000,0.000000
gem15,foot,sealer,10,0.700000,0.674949
gem15,foot,seeder,10,0.900000,0.875595
gem15,foot,senile,10,0.100000,0.316228
gem15,foot,september,10,0.000000,0.000000
gem15,foot,sexploitation,10,0.100000,0.316228
gem15,foot,sharpener,10,0.600000,0.699206
gem15,foot,shed,10,0.500000,0.527046
gem15,foot,shenanigan,10,0.700000,0.823273
gem15,foot,shirtless,10,0.100000,0.316228
gem15,foot,shivering,10,0.300000,0.483046
gem15,foot,shutterbug,10,0.300000,0.674949
gem15,foot,sieve,10,0.800000,0.918937
gem15,foot,silly,10,0.100000,0.316228
gem15,foot,silversmith,10,0.300000,0.483046
gem15,foot,skirted,10,0.300000,0.483046
gem15,foot,slouch,10,0.400000,0.699206
gem15,foot,snipping,10,0.400000,0.699206
gem15,foot,snuffbox,10,0.200000,0.421637
gem15,foot,solicitor,10,0.500000,0.527046
gem15,foot,spank,10,0.300000,0.483046
gem15,foot,spare parts,10,0.500000,0.527046
gem15,foot,specialty,10,0.200000,0.421637
gem15,foot,spindling,10,0.500000,0.849837
gem15,foot,spinout,10,2.100000,1.197219
gem15,foot,stereo,10,0.300000,0.483046
gem15,foot,stew,10,0.000000,0.000000
gem15,foot,streamlined,10,0.100000,0.316228
gem15,foot,substituting,10,0.200000,0.421637
gem15,foot,sundress,10,0.400000,0.516398
gem15,foot,superiorly,10,0.000000,0.000000
gem15,foot,suppository,10,0.000000,0.000000
gem15,foot,surprised,10,0.000000,0.000000
gem15,foot,sustainable,10,0.100000,0.316228
gem15,foot,swiftly,10,1.500000,1.080123
gem15,foot,synchronized,10,0.300000,0.674949
gem15,foot,syndication,10,0.100000,0.316228
gem15,foot,tableware,10,0.600000,0.699206
gem15,foot,take,10,1.100000,0.567646
gem15,foot,taller,10,0.200000,0.421637
gem15,foot,tarpaper,10,0.800000,0.918937
gem15,foot,thickheaded,10,0.000000,0.000000
gem15,foot,tiara,10,0.000000,0.000000
gem15,foot,tracker,10,1.200000,1.229273
gem15,foot,tranquil,10,0.100000,0.316228
gem15,foot,tunnel vision,10,0.100000,0.316228
gem15,foot,turmoil,10,0.000000,0.000000
gem15,foot,typographer,10,0.300000,0.483046
gem15,foot,unambiguously,10,0.100000,0.316228
gem15,foot,unconformity,10,0.100000,0.316228
gem15,foot,uncontrolled,10,0.000000,0.000000
gem15,foot,undernutrition,10,0.100000,0.316228
gem15,foot,understandingly,10,0.100000,0.316228
gem15,foot,unfoundedly,10,0.000000,0.000000
gem15,foot,unhealthful,10,0.100000,0.316228
gem15,foot,uninterruptible,10,0.100000,0.316228
gem15,foot,unknowably,10,0.000000,0.000000
gem15,foot,unlocked,10,0.400000,0.516398
gem15,foot,unmanageably,10,0.900000,1.100505
gem15,foot,unpurified,10,0.000000,0.000000
gem15,foot,unrushed,10,0.100000,0.316228
gem15,foot,unskilled,10,0.100000,0.316228
gem15,foot,unthinking,10,0.200000,0.421637
gem15,foot,untidy,10,0.200000,0.421637
gem15,foot,unturned,10,0.200000,0.421637
gem15,foot,unveiling,10,0.200000,0.421637
gem15,foot,unvisited,10,0.000000,0.000000
gem15,foot,valiantly,10,0.700000,0.823273
gem15,foot,vendingmachine,8,1.000000,0.925820
gem15,foot,vicious,10,0.100000,0.316228
gem15,foot,villa,10,0.200000,0.421637
gem15,foot,volatility,10,0.100000,0.316228
gem15,foot,warping,10,0.900000,0.875595
gem15,foot,washed out,10,0.100000,0.316228
gem15,foot,watch over,10,0.500000,0.527046
gem15,foot,water meter,10,0.700000,0.823273
gem15,foot,wayward,10,0.000000,0.000000
gem15,foot,weathertight,10,0.100000,0.316228
gem15,foot,webbing,10,0.800000,0.632456
gem15,foot,whitefish,10,0.100000,0.316228
gem15,foot,whooping,10,0.000000,0.000000
gem15,foot,wistful,10,0.100000,0.316228
gem15,foot,worsen,10,0.100000,0.316228
gem15,foot,wraithlike,10,0.100000,0.316228
gem15,foot,writhe,10,1.600000,1.074968
gem15,foot,yippee,10,0.000000,0.000000
gem15,foot,zap,10,0.000000,0.000000
gem15,hand,abbreviate,10,1.200000,1.229273
gem15,hand,abode,10,0.300000,0.483046
gem15,hand,abscessed,10,0.000000,0.000000
gem15,hand,abyss,10,0.000000,0.000000
gem15,hand,accordance,10,0.000000,0.000000
gem15,hand,adjunct,10,0.500000,0.707107
gem15,hand,adjustment,10,1.500000,0.849837
gem15,hand,aerial,10,0.100000,0.316228
gem15,hand,aerially,10,0.200000,0.421637
gem15,hand,affective,10,0.200000,0.421637
gem15,hand,aftersale,10,0.600000,0.516398
gem15,hand,aftershave,10,0.800000,0.918937
gem15,hand,aging,10,0.000000,0.000000
gem15,hand,alertness,10,0.000000,0.000000
gem15,hand,allusively,10,0.000000,0.000000
gem15,hand,aloe vera,10,0.800000,0.421637
gem15,hand,always,10,0.000000,0.000000
gem15,hand,ambitiously,10,0.000000,0.000000
gem15,hand,americanize,10,0.400000,0.516398
gem15,hand,amid,10,0.100000,0.316228
gem15,hand,antler,10,0.100000,0.316228
gem15,hand,apply,10,2.500000,0.707107
gem15,hand,appreciatory,10,0.000000,0.000000
gem15,hand,arrestingly,10,0.000000,0.000000
gem15,hand,assassin,10,0.700000,0.674949
gem15,hand,assignment,10,1.200000,1.032796
gem15,hand,atmosphere,10,0.100000,0.316228
gem15,hand,atomic,10,0.200000,0.421637
gem15,hand,auction off,10,1.400000,0.966092
gem15,hand,avail,10,0.300000,0.483046
gem15,hand,balcony,10,0.400000,0.516398
gem15,hand,baseball bat,10,2.900000,0.994429
gem15,hand,befoul,10,0.800000,0.421637
gem15,hand,befuddlement,10,0.100000,0.316228
gem15,hand,behavioral,10,0.300000,0.483046
gem15,hand,beige,10,0.000000,0.000000
gem15,hand,belatedness,10,0.200000,0.421637
gem15,hand,bend,10,1.600000,0.843274
gem15,hand,billfold,10,1.900000,0.994429
gem15,hand,bimolecular,10,0.000000,0.000000
gem15,hand,biosphere,10,0.000000,0.000000
gem15,hand,blockheaded,10,0.000000,0.000000
gem15,hand,bluecoat,10,0.200000,0.421637
gem15,hand,body building,10,3.300000,1.159502
gem15,hand,bomb,10,0.500000,0.707107
gem15,hand,boo,10,0.300000,0.483046
gem15,hand,boundless,10,0.000000,0.000000
gem15,hand,brainchild,10,0.200000,0.421637
gem15,hand,brains,10,0.000000,0.000000
gem15,hand,bubbler,10,0.800000,0.918937
gem15,hand,budget,10,0.800000,0.788811
gem15,hand,bureaucrat,10,0.300000,0.483046
gem15,hand,busted,10,0.200000,0.421637
gem15,hand,call girl,10,0.700000,0.483046
gem15,hand,camper,10,0.600000,0.699206
gem15,hand,cancer,10,0.100000,0.316228
gem15,hand,casing,10,1.000000,0.816497
gem15,hand,cent,10,0.400000,0.699206
gem15,hand,challenge,10,0.600000,0.699206
gem15,hand,chart,10,1.300000,0.823273
gem15,hand,cheerfulness,10,0.000000,0.000000
gem15,hand,chemistry,10,0.500000,0.527046
gem15,hand,choreograph,10,2.600000,1.173788
gem15,hand,churchman,10,0.200000,0.421637
gem15,hand,civil suit,10,0.300000,0.483046
gem15,hand,cleaner,10,1.600000,0.699206
gem15,hand,cleanup,10,2.200000,0.918937
gem15,hand,clearinghouse,10,0.600000,0.843274
gem15,hand,clergy,10,0.200000,0.421637
gem15,hand,climatologic,10,0.000000,0.000000
gem15,hand,cling to,10,1.600000,0.966092
gem15,hand,clownery,10,1.400000,1.173788
gem15,hand,coil,10,1.600000,0.699206
gem15,hand,collaterally,10,0.300000,0.483046
gem15,hand,colonize,10,0.400000,0.516398
gem15,hand,color,10,0.200000,0.421637
gem15,hand,comatose,10,0.000000,0.000000
gem15,hand,combust,10,0.100000,0.316228
gem15,hand,commotion,10,0.100000,0.316228
gem15,hand,compatibility,10,0.200000,0.421637
gem15,hand,complicated,10,0.600000,0.843274
gem15,hand,compositionally,10,0.200000,0.421637
gem15,hand,compromising,10,0.400000,0.699206
gem15,hand,confusability,10,0.200000,0.421637
gem15,hand,congruously,10,0.000000,0.000000
gem15,hand,constitution,10,0.200000,0.421637
gem15,hand,cope with,10,0.800000,0.788811
gem15,hand,copyholder,10,2.200000,1.475730
gem15,hand,corpse,10,0.000000,0.000000
gem15,hand,crackers,10,0.900000,0.875595
gem15,hand,critter,10,0.500000,0.527046
gem15,hand,culmination,10,0.200000,0.421637
gem15,hand,curative,10,0.400000,0.699206
gem15,hand,cutlet,10,0.900000,0.316228
gem15,hand,deactivation,10,0.700000,0.674949
gem15,hand,debark,10,0.800000,0.788811
gem15,hand,decadent,10,0.200000,0.421637
gem15,hand,decentness,10,0.000000,0.000000
gem15,hand,decorative,10,1.200000,0.918937
gem15,hand,deferred,10,0.200000,0.421637
gem15,hand,definitely,10,0.000000,0.000000
gem15,hand,definitive,10,0.000000,0.000000
gem15,hand,deformed,10,0.700000,0.674949
gem15,hand,degreaser,10,1.500000,0.707107
gem15,hand,demographically,10,0.000000,0.000000
gem15,hand,deodorant,10,1.400000,0.516398
gem15,hand,departmentalize,10,0.300000,0.483046
gem15,hand,depreciatively,10,0.200000,0.421637
gem15,hand,detacher,10,2.000000,0.816497
gem15,hand,disentanglement,10,1.200000,1.135292
gem15,hand,disorient,10,0.200000,0.421637
gem15,hand,disproof,10,0.400000,0.516398
gem15,hand,disrespectful,10,0.200000,0.421637
gem15,hand,dissect,10,2.400000,1.173788
gem15,hand,doglike,10,0.000000,0.000000
gem15,hand,dough,10,2.100000,0.875595
gem15,hand,doze,10,0.000000,0.000000
gem15,hand,dragged,10,1.300000,0.823273
gem15,hand,drearily,10,0.100000,0.316228
gem15,hand,drudge,10,1.100000,0.875595
gem15,hand,dry cleaner,10,1.600000,1.074968
gem15,hand,early,10,0.100000,0.316228
gem15,hand,economy,10,0.500000,0.527046
gem15,hand,eight,10,0.000000,0.000000
gem15,hand,electrometer,10,2.300000,0.948683
gem15,hand,emergency exit,10,1.000000,0.000000
gem15,hand,emulator,10,1.600000,0.966092
gem15,hand,engaged,10,0.900000,0.737865
gem15,hand,entrenchment,10,0.300000,0.483046
gem15,hand,entrepreneurship,10,0.700000,0.823273
gem15,hand,epilepsy,10,0.000000,0.000000
gem15,hand,erogenous,10,0.300000,0.483046
gem15,hand,evolvement,10,0.000000,0.000000
gem15,hand,excommunicable,10,0.000000,0.000000
gem15,hand,expression,10,0.400000,0.699206
gem15,hand,extendibility,10,0.600000,0.699206
gem15,hand,extensively,10,0.400000,0.516398
gem15,hand,extractive,10,1.900000,1.197219
gem15,hand,extremism,10,0.200000,0.421637
gem15,hand,eye drops,10,1.100000,0.737865
gem15,hand,eyewash,10,0.700000,0.674949
gem15,hand,factory,10,0.800000,0.632456
gem15,hand,fanged,10,0.500000,0.527046
gem15,hand,fat cat,10,0.100000,0.316228
gem15,hand,fiendlike,10,0.000000,0.000000
gem15,hand,filmgoer,10,0.300000,0.483046
gem15,hand,find,10,1.400000,0.966092
gem15,hand,fireboat,10,0.500000,0.527046
gem15,hand,firecracker,10,0.600000,0.516398
gem15,hand,flammable,10,0.000000,0.000000
gem15,hand,flute,10,2.200000,1.135292
gem15,hand,foodstuff,10,0.900000,0.875595
gem15,hand,forbiddingly,10,0.200000,0.421637
gem15,hand,formally,10,0.200000,0.421637
gem15,hand,foster,10,0.800000,0.788811
gem15,hand,friday,10,0.000000,0.000000
gem15,hand,frown,10,0.100000,0.316228
gem15,hand,fruit salad,10,0.700000,0.823273
gem15,hand,fumigant,10,0.200000,0.421637
gem15,hand,funeral home,10,0.300000,0.483046
gem15,hand,garter belt,10,0.600000,0.516398
gem15,hand,ghastly,10,0.100000,0.316228
gem15,hand,google,10,1.000000,0.816497
gem15,hand,grader,10,1.500000,1.269296
gem15,hand,grandbaby,10,0.300000,0.483046
gem15,hand,greenish,10,0.100000,0.316228
gem15,hand,gulp,10,0.100000,0.316228
gem15,hand,gushiness,10,0.200000,0.421637
gem15,hand,hailstorm,10,0.100000,0.316228
gem15,hand,halfcocked,10,0.600000,0.516398
gem15,hand,happen,10,0.000000,0.000000
gem15,hand,harm,10,0.300000,0.483046
gem15,hand,havoc,10,0.400000,0.699206
gem15,hand,hemophilia,10,0.100000,0.316228
gem15,hand,heterosexual,10,0.000000,0.000000
gem15,hand,highhanded,10,0.100000,0.316228
gem15,hand,himself,10,0.000000,0.000000
gem15,hand,hindrance,10,0.100000,0.316228
gem15,hand,homestead,10,1.100000,0.875595
gem15,hand,housemaster,10,0.300000,0.483046
gem15,hand,hysteric,10,0.700000,0.674949
gem15,hand,icing,10,1.400000,0.516398
gem15,hand,illness,10,0.000000,0.000000
gem15,hand,immigrant,10,0.300000,0.483046
gem15,hand,impolite,10,0.200000,0.421637
gem15,hand,inaudibility,10,0.000000,0.000000
gem15,hand,inaugural,10,0.200000,0.421637
gem15,hand,indirectly,10,0.200000,0.421637
gem15,hand,inflamer,10,0.200000,0.421637
gem15,hand,inflaming,10,0.100000,0.316228
gem15,hand,inflexibly,10,0.200000,0.421637
gem15,hand,institutional,10,0.400000,0.516398
gem15,hand,instrumentally,10,0.600000,0.966092
gem15,hand,intercept,10,1.100000,0.994429
gem15,hand,intergrowth,10,0.800000,0.918937
gem15,hand,intern,10,0.900000,0.737865
gem15,hand,internalization,10,0.200000,0.421637
gem15,hand,intoxicating,10,0.200000,0.421637
gem15,hand,keel,10,0.900000,0.875595
gem15,hand,keycard,10,1.900000,0.875595
gem15,hand,kind,10,0.100000,0.316228
gem15,hand,klutziness,10,1.100000,1.100505
gem15,hand,lag,10,0.300000,0.483046
gem15,hand,laser,10,0.400000,0.516398
gem15,hand,leaflet,10,1.800000,0.788811
gem15,hand,leanness,10,0.000000,0.000000
gem15,hand,lessening,10,0.200000,0.421637
gem15,hand,light beam,10,0.400000,0.516398
gem15,hand,lightless,10,0.000000,0.000000
gem15,hand,lightswitch,10,2.500000,0.707107
gem15,hand,lingual,10,0.100000,0.316228
gem15,hand,lipid,10,0.000000,0.000000
gem15,hand,liver,10,0.000000,0.000000
